gsn,drug_concept_id,drug_source_concept_id
073032,45775455,45775455
073413,45892195,45892195
073587,46221444,46221444
073944,1750270,1750270
074580,40161991,40161991
075318,35604941,35604941
075467,35604005,35604005
075842,40161916,40161916
075885,35604219,35604219
076127,42629211,42629211
076202,36249827,36249827
076527,36249495,36249495
077470,1592709,1592709
077566,793851,793851
077567,964172,964172
077932,792700,792700
078058,793451,793451
078216,42544065,42544065
078265,42544059,42544059
078348,1594146,1594146
078549,40173071,40173071
078605,1559976,1559976
078659,1560118,1560118
078754,35200337,35200337
078822,35200466,35200466
079278,1366754,1366754
079457,37496469,37496469
079640,1511420,1511420
079666,790016,790016
079924,1361638,1361638
080669,1361705,1361705
080700,37499655,37499655
081399,37002845,37002845
081914,740247,740247
082400,1537471,1537471
082408,1537642,1537642
082615,701818,701818
082620,1145560,1145560
082830,1758594,1758594
082942,702522,702522
083136,780215,780215
083166,780209,780209
083353,780201,780201
083852,1302370,1302370
084746,1201570,1201570
085611,747092,747092
085673,42609724,42609724
086115,40242238,40242238
086497,1735275,1735275
086949,1466376,1466376
087061,37498684,37498684
087251,1465452,1465452
087801,37355166,37355166
087937,37353695,37353695
088451,37355228,37355228
000008,19027621,19027621
000213,1196533,1196533
000265,40169054,40169054
000315,19019046,19019046
000376,974171,974171
000494,40222634,40222634
000739,19010309,19009608
000786,19092849,19092849
000839,19003345,19003345
001109,19072201,19072201
001125,19089733,19089733
001445,702865,702865
001461,723013,723013
001496,703470,19135885
001684,19061226,19061226
001783,1181809,1181809
001811,19080427,46274262
001818,962975,962975
001861,19063575,19026874
001863,950370,19011879
002003,1593063,1593063
002194,955583,955583
002198,19055156,19064362
002222,19009597,19009597
002403,19019302,19019302
002663,19136210,19136210
002705,19069006,19069006
002848,40240143,40240143
002853,920293,19055251
002881,1721543,1721543
002918,907879,907879
002958,1707164,1707164
002974,924442,924442
002979,19046291,19115031
003023,19093943,19093943
003138,19073274,19073274
003154,40226337,40226337
003187,1514458,1514458
003295,19079113,19079113
003373,1141018,19135872
003378,951237,951237
003416,961047,19026593
003425,1169352,1169352
003566,748010,748010
003570,1326012,1326012
003661,749728,749728
003689,836718,836718
003761,19063387,19026715
003799,19080512,19080512
003920,40237428,40237428
004037,1137529,19127118
004039,46287474,46287474
004060,19005101,19005101
004065,1310149,19132978
004149,19129635,19129635
004155,19093364,19055565
004185,19003296,19003296
004282,19123350,19123350
004291,1130614,1130614
004376,19046742,19046742
004431,1192710,19052422
004534,702682,702682
004547,19019934,19019934
004647,40049088,40049088
004682,40164108,40164108
004683,937439,937439
004763,40173872,40173872
004820,1329241,1329241
004821,1311799,1311799
004948,950882,950882
005015,19039298,19039298
005022,19126896,19126896
005046,961047,19115048
005073,19129040,19129040
005212,1537072,1537072
005216,19018285,19018285
005444,19039703,19039703
005502,19029108,19096011
005755,42904132,42904132
005776,19010876,19010876
005868,1511352,1511352
005893,19056187,19056187
005979,19028545,19028545
005984,19029172,19029172
006035,718122,718122
006132,19080969,19080969
006331,19010496,19010496
006414,19042385,19042385
006424,19027670,19027670
006445,1379529,1379529
006531,19061288,19056448
007139,19124938,19124938
007181,40229508,40229508
007250,19078018,19078018
007368,40223943,40223943
007376,19008729,19008729
007513,42708987,42708987
007577,1518524,1518524
007615,19077408,19077408
007671,45776289,45776289
007747,941052,941052
007845,958410,958410
007958,40013966,40013966
008048,1398573,1398573
008090,942767,942767
008193,904640,904640
008210,956877,956877
008221,932748,932748
008271,19068419,19068419
008342,40007838,40007838
008388,1114803,1114803
008682,42900475,42900475
008759,1325363,1325363
008800,955641,955641
008850,19127610,19127610
008861,19127604,19127604
009048,1103552,1103552
009081,1103006,1103006
009123,19004212,19004212
009134,46287419,46287419
009329,19057568,19057568
009523,1702911,1702911
009584,19080733,19080733
009772,19110751,19110751
009894,43532434,46274796
010080,42904285,42904285
010103,43012237,43012237
010261,43014219,46274587
010363,42898241,42898241
010538,42903906,42903906
010610,19010892,19010892
010612,43013873,46274777
010714,19018013,19018013
010953,1544838,1544838
011582,40232444,40232444
011587,40237249,40237249
011671,961167,961167
011737,46275516,46275516
012246,43014135,46274628
012275,42899186,42899186
012582,19135845,19135845
012778,42899499,42899499
012881,1735154,1735154
013301,40167582,40167582
013547,46274210,46274210
013797,40239330,40239330
013852,45892906,46275061
014236,19079273,19079273
014370,1734944,1734944
014390,42898578,42898578
015442,1139042,46274859
015793,40161993,40161993
016268,19074063,19074063
016412,40162136,40162136
016850,19133566,19133566
016882,702009,36249810
017118,40222924,40222924
017179,46287585,46287585
017287,937368,1592760
017300,19018255,46274785
017365,792844,792844
017677,35200202,35200211
017711,40234351,40234351
017854,1355513,1355513
017855,1355513,1355783
018119,19007512,19007512
018234,37498137,37498137
018725,1758562,1758562
019079,43012393,43012393
019589,747052,747053
019694,35605786,35605785
019908,19074094,19074094
019955,1465140,1465140
019956,1465141,1465141
020191,37353943,37353943
021503,19076659,19076659
021504,19076660,19076660
022064,40166536,40166536
022137,19058200,19058200
023771,1101557,1101557
024145,19101814,19101814
024148,901659,901659
024459,42629532,42629532
024499,1319903,1319903
024768,1315291,1315291
024834,1704760,1704760
027597,964638,964638
029188,19072939,19072939
029968,19123592,19123592
030495,1750728,1750728
031376,1636818,1636818
034747,705221,705221
036311,40163867,40163867
037223,19073894,19073894
038375,1550775,1550775
039191,1316269,1316269
041308,19106273,19106273
041370,19058652,19058652
041563,19079172,19079172
041636,19102223,19102223
041849,1192219,1192219
042808,1167365,1167365
042943,1525221,1525221
043012,19082374,19082374
043728,19022428,19022428
043810,1353351,1353351
043904,1724993,1724993
044072,40235257,40235257
044940,40165515,40165515
044980,40240348,40240348
044982,42903131,42903131
045443,42902140,42902140
045582,46275236,46275236
045647,19067045,19067045
045795,529656,529656
046595,1140744,1140744
046706,19078927,19078927
047005,40233640,40233640
047174,980479,980479
047292,1502829,1502829
047780,19078559,19078559
048603,19129116,19129116
048911,1304792,1304792
050134,1567234,1567234
050653,1304724,1304724
051037,1309801,1309801
051488,19103322,19103322
051800,19102163,19102163
053057,40221130,40221130
053103,902260,902260
053324,40222862,40222862
053692,19102566,19102566
057770,19130456,19130456
058288,929202,929202
058433,1332496,1332496
058805,42707558,42707558
059112,19121227,19121227
059735,40220534,40220534
059903,902807,902807
059911,36249735,36249735
059951,35604327,35604327
060018,19066127,19066127
060100,1762775,1762775
060125,40227099,40227099
060297,19112949,19112949
060458,44818455,44818455
060590,1501311,1501311
060628,35603183,35603183
060794,19131938,19131938
060969,529078,529078
061041,42898302,42898302
061073,1388826,1388826
061375,40238620,40238620
061978,35201217,35201217
063100,19127508,19127508
063361,35605998,35605998
063379,40163001,40163001
063554,902405,902405
063832,46275261,46275261
063987,19130382,19130382
064072,40235145,40235145
064168,42707684,42707684
064462,42873813,42873813
064500,19133040,19133040
064556,42799137,42799137
064990,711644,711644
065114,19135442,19135442
065252,40160975,40160975
065491,40167700,40167700
065789,19126629,19126629
066001,40167179,40167179
066157,1396648,1396648
066361,1195338,1195338
066386,40222473,40222473
066412,46287354,46287354
066781,40228154,40228154
066837,35605599,35605599
066844,40240187,40240187
066949,19127672,19127672
067151,40238117,40238117
067224,42873561,42873561
067346,19060834,19060834
067378,40234846,40234846
067529,40241723,40241723
067652,40242471,40242471
067687,40241453,40241453
067737,792577,792577
067803,40225811,40225811
067808,35603104,35603104
068364,42708317,42708317
068479,36250070,36250070
068757,35606621,35606621
068821,42708449,42708449
069918,42900252,42900252
070361,43013188,43013188
070875,40223042,40223042
071162,46287520,46287520
071522,19057662,19057662
072126,44816192,44816192
072214,46287529,46287529
072272,40237894,40237894
072362,45774669,45774669
072495,1525497,1525497
072675,45775163,45775163
072711,40232435,40232435
072802,45774486,45774486
073202,45892330,45892330
073897,35606660,35606660
074937,40161951,40161951
074946,40170891,40170891
075187,35606240,35606240
075199,35605888,35605888
075276,19058287,19058287
075365,40176110,40176110
075751,40161783,40161783
076298,779709,779709
076948,1718855,1718855
076955,40170776,40170776
077073,1593825,1593825
077220,1592188,1592188
077286,1592263,1592263
077584,793746,793746
078478,1559878,1559878
078864,35200725,35200725
078998,35200850,35200850
079274,1366527,1366527
079335,1355899,1355899
079338,1759254,1759254
079524,40221350,40221350
080042,1361701,1361701
080386,37497466,37497466
080455,37497620,37497620
080701,37499647,37499647
080862,43531859,43531859
081041,37499686,37499686
081371,37002537,37002537
081910,740256,740256
082191,1537556,1537556
082261,1537579,1537579
082395,702126,702126
082546,702588,702588
083101,780171,780171
083280,1759219,1759219
083290,780185,780185
083336,740086,740086
083630,40236713,40236713
083671,42543797,42543797
083860,742134,742134
084108,1302256,1302256
084616,742049,742049
084733,1201552,1201552
084847,745836,745836
084966,747628,747628
085413,747064,747064
085786,42609734,42609734
086153,1735770,1735770
086166,1735830,1735830
086368,1466358,1466358
086387,909462,909462
086725,1592277,1592277
087070,1465171,1465171
087516,40235989,40235989
087982,37353261,37353261
088220,918634,918634
088242,37353967,37353967
088261,37355192,37355192
088286,40230579,40230579
088316,1537583,1537583
088503,37355239,37355239
088681,37354853,37354853
000023,19056876,19056876
000029,1134767,1134767
000196,42800899,42800899
000287,40174825,40174825
000405,40169649,40169649
000537,19079959,19079959
000539,1727223,19098998
000683,1361711,1361711
000684,1319051,1319051
000733,19008366,19008366
000740,1356258,1356258
000891,1513849,1513849
000936,40103278,40103278
000955,19070224,19070224
000987,43012952,43012952
001046,19091701,19091701
001068,37497254,37497254
001107,42898867,42898867
001115,1520218,19132904
001141,40233636,40233636
001168,900017,900017
001299,1521369,19082740
001544,922024,922024
001647,719174,19018543
001650,724394,19026335
001670,19059202,19059202
001705,717136,19127545
001719,965748,19136032
001726,906072,906072
001748,19058420,19018486
001802,914533,19132949
001921,19011438,19011438
001952,947651,947651
002020,929983,929983
002151,975125,19055139
002276,912362,912362
002300,904639,904639
002372,1101554,1101554
002449,19108320,19108320
002461,43012272,43012272
002463,19032614,19032614
002660,1389036,1389036
002697,19015123,19027007
002721,19086790,19106022
002722,993226,993226
002764,19023254,19023254
002778,45892419,1594361
002787,19026710,19020427
002899,19095028,19095028
002921,920064,920064
003069,40039531,40039531
003124,42900487,42900487
003166,1506667,1506667
003169,1555890,1555890
003312,19027003,19027003
003345,1593743,1593743
003422,1152631,19098971
003510,910888,910888
003547,700264,700264
003823,40166641,40166641
003858,700396,700396
003885,703091,703091
003922,19056758,19125136
003924,19018432,19018432
004010,19004049,19004049
004056,19041933,19041933
004121,929638,929638
004243,739327,739327
004319,1134440,1134440
004491,1125393,1125393
004524,1366279,1366279
004709,40035980,40035980
004803,19003593,19003593
004845,1774470,1774470
004897,702961,702961
004901,19019153,19019153
005001,714851,714851
005034,1154350,1154350
005079,1704183,1704183
005146,19067271,19067271
005293,19091232,19135842
005362,19100737,19100737
005467,42900317,46274372
005607,42899650,42899650
005722,19099415,19099415
005856,19014026,19014026
005963,19075664,19075664
005988,19029172,19029172
006192,1140640,1140640
006230,942496,942496
006261,40175900,40175900
006349,19024191,19024191
006360,19056380,19056380
006435,1381253,1381253
006444,1379553,1379553
006585,19079138,19079138
006586,19072151,19072151
006626,1501353,1501353
006636,1501352,1501352
006708,19091804,19091804
006736,1506430,1506430
006740,1506314,1506314
006783,1518257,1518257
006793,991825,991825
006969,19025422,19025422
007017,19098113,19098113
007154,19104970,19104970
007164,19123699,19018437
007203,19009540,19102103
007254,1790815,1790815
007365,40223948,40223948
007418,42707530,42707530
007441,19108517,19108517
007599,1780601,1780601
007635,1510202,1510202
007673,1151789,1151789
007765,1735947,1735947
007782,19056874,19054920
007791,19122327,19122327
007891,1512446,1512446
007893,19127547,19127547
007930,19112583,19112583
008257,1398801,1398801
008584,950933,950933
008661,1314865,1314865
008719,43012161,43012161
008775,1377163,1377163
008830,19077060,19077060
008958,35605338,35605338
009043,1780601,35603106
009088,43012668,43012668
009185,19073213,19073213
009219,1343914,1343914
009274,42898717,42898717
009357,19011093,19011093
009473,19018877,19018877
009525,915935,915935
009997,19025194,19025194
010055,1359516,1359516
010174,43013181,43013181
010248,43012366,43012366
010466,19076714,19076714
010562,42898914,42898914
010674,739634,739634
011106,42900438,42900438
011602,1391470,1391470
011676,19077242,19077242
011681,19014903,19014903
011806,1355889,1355889
011863,724855,724855
011989,968274,968274
012046,924512,924512
012233,19092845,19092845
012244,19101786,19101786
012732,40161082,40161082
013281,42900003,42900003
013365,19022373,19022373
013382,40175609,40175609
013683,19007533,19007533
013724,19019003,19019003
014086,19019942,46274743
014144,19079135,19079135
014213,19103228,19103228
014450,42900490,42900490
014906,43014182,43014182
015155,19057739,19057739
015348,42801053,42801053
016266,19008572,19008572
016399,904860,904860
016579,1539407,1539407
016660,19076652,19076652
016758,40161781,40161781
016828,40236857,40236857
016936,40161542,40161542
017051,42628993,42628993
017424,793143,793143
017571,1510552,1510553
017615,1559914,1559914
017643,1344143,35200251
017754,19096546,19064407
017857,1314273,1355784
017887,19096487,19096487
018014,42898711,42898711
018241,37498244,37498244
018577,37003477,37003478
018578,1326115,35606077
018902,702418,702418
019110,746488,746488
019146,19058072,19058072
019329,1301874,1301874
019446,45892250,45892250
019458,1201299,1201298
019585,42608934,42608937
019886,1735491,1735491
019933,40161532,1465496
021604,1137534,1137534
021721,40239945,40239945
021874,969006,969006
021909,19080218,19080218
022537,19058281,19058281
022652,19067686,19067686
023176,42898763,42898763
023585,19079119,19079119
024136,1140483,1140483
027017,19105761,19105761
027149,40240762,40240762
027492,40169305,40169305
027548,19130382,19130382
029366,1334461,1334461
029969,1545996,1545996
030499,1515251,1515251
030932,45776524,45776524
031436,40236877,40236877
034065,40224680,40224680
034186,19022896,19022896
034729,19037834,19037834
036447,19133402,19133402
038873,35603143,35603143
040163,19023561,19023561
040376,19004034,19004034
041085,19082671,19082671
041444,19129318,19129318
042708,40239801,40239801
043028,1584930,1584930
043508,993230,993230
043753,1395597,1395597
043963,1519937,1519937
044061,19066871,19066871
044113,19128038,19128038
044174,19099050,19099050
044230,1351159,1351159
045065,40232599,40232599
045117,43012047,43012047
045646,19067044,19067044
046048,40162737,40162737
046699,44814266,44814266
047466,40226066,40226066
048180,19012091,19012091
048574,19057736,19057736
048595,42902161,42902161
048824,19132161,19132161
050338,43525688,43525688
050662,40232605,40232605
050712,715940,715940
050997,1131288,1131288
051027,1137092,1137092
051112,780383,780383
051394,998599,998599
051917,19102463,19102463
052252,35604841,35604841
052919,1389857,1389857
052965,1707313,1707313
053056,40221127,40221127
053061,40221128,40221128
053190,19102518,19102518
053439,1304770,1304770
053573,1395619,1395619
054015,42800824,42800824
057959,1790982,1790982
058005,1796475,1796475
058309,40163891,40163891
058341,42799185,42799185
058347,1396666,1396666
058502,40166032,40166032
058620,967569,967569
058668,35603714,35603714
058900,40239545,40239545
059791,46287332,46287332
059796,40165024,40165024
059811,42800369,42800369
059889,35606006,35606006
059941,35604843,35604843
060191,918679,918679
060266,46275444,46275444
060615,706237,706237
060670,35604333,35604333
060676,42902630,42902630
060897,780446,780446
060915,715734,715734
060970,529080,529080
061064,19124376,19124376
061267,40220375,40220375
061269,1304769,1304769
062061,1511373,1511373
062156,42801276,42801276
062237,501484,501484
062285,40163654,40163654
062493,40169179,40169179
062627,789876,789876
062685,523287,523287
062724,40226544,40226544
062749,766927,766927
063142,40240375,40240375
063201,19127414,19127414
063331,40243186,40243186
063343,42901912,42901912
063456,965420,965420
063515,40231806,40231806
063564,19133472,19133472
063618,42799543,42799543
063802,40229445,40229445
063850,40224604,40224604
063997,40228161,40228161
064190,43526593,43526593
064194,19131508,19131508
064447,19132561,19132561
064718,19133824,19133824
065113,46234031,46234031
065538,40164054,40164054
065821,40168471,40168471
065890,40172381,40172381
065980,35606542,35606542
066133,40175172,40175172
066373,40182302,40182302
066634,40171397,40171397
067348,40236664,40236664
067628,46233804,46233804
067685,40221154,40221154
067714,19003514,19003514
067946,40229088,40229088
068012,19127469,19127469
068244,40241120,40241120
068256,40168050,40168050
068356,42707840,42707840
068492,44818444,44818444
068504,42708058,42708058
069017,40229498,40229498
069215,42800467,42800467
069465,19075341,19075341
069888,1366742,1366742
070463,43012616,43012616
070471,42709301,42709301
070501,43525690,43525690
070523,43013908,43013908
070526,43013899,43013899
070768,43526388,43526388
071047,1301241,1301241
071456,43011897,43011897
072682,46234473,46234473
073335,45774630,45774630
074566,40224136,40224136
074742,46287428,46287428
075263,35604651,35604651
075704,42629581,42629581
075772,40160957,40160957
075797,42629565,42629565
075884,35604217,35604217
075991,40162072,40162072
076099,40220544,40220544
076420,19079626,19079626
076601,40221223,40221223
077109,793898,793898
077469,35604490,35604490
077480,1592274,1592274
077979,793716,793716
077989,793468,793468
078192,793524,793524
079139,35201005,35201005
079675,1511424,1511424
079818,1396809,1396809
079822,955291,955291
079891,37499789,37499789
080095,1594715,1594715
080770,37499812,37499812
080818,1146773,1146773
080944,37499609,37499609
081965,45775630,45775630
082063,963799,963799
082125,44785710,44785710
082377,1537568,1537568
082409,902054,902054
083062,702645,702645
083577,19077685,19077685
083813,741693,741693
083878,1301568,1301568
083903,42629063,42629063
084077,1302185,1302185
084129,1301484,1301484
084588,1302283,1302283
084732,1201550,1201550
084933,747528,747528
084949,747590,747590
084958,747620,747620
084970,747666,747666
085015,746502,746502
086381,1734479,1734479
086753,1464810,1464810
086773,1464772,1464772
086861,1735578,1735578
086954,1466396,1466396
087408,45892095,45892095
088046,37354636,37354636
088318,37354383,37354383
088338,1465573,1465573
088412,940060,940060
000027,19074467,19074467
000332,974193,974193
000414,40167094,40167094
000496,19022524,19022524
000640,1362225,1362225
000655,1394333,19135913
000658,1308216,1308216
000773,19035704,19035704
000778,1337159,1337159
001019,19101604,19101604
001083,37499697,37499697
001090,1741008,19098973
001104,1036094,1036094
001164,19006764,19006764
001228,19059243,19059243
001500,778268,19135884
001587,1112807,1112807
001599,1126128,1126128
001731,19004153,19135896
001888,19136187,19136187
001955,918172,918172
001971,19082898,19082898
002069,1300673,1300673
002086,19035344,19035344
002199,917205,917205
002346,1377026,1377026
002408,19012598,19010965
002454,19036638,19036638
002465,19028106,19028106
002566,1701957,1701957
002803,948582,19101614
002817,967430,967430
002894,900017,900017
002914,19000726,19000726
003141,916460,19011436
003192,919681,919681
003238,1549788,1549788
003398,990413,990413
003454,19037833,19037833
003467,19053565,19053565
003512,19030353,19030353
003529,1515774,1515774
003533,19058549,19058549
003608,1750500,1750500
003610,1302398,1302398
003673,1332418,19003923
003678,19006190,19006190
003690,836719,836719
003703,1338005,1338005
003900,778355,778355
003942,19018547,19018547
004015,19025922,19025922
004043,19072130,19072130
004077,35605650,35605650
004166,40223210,40223210
004202,19070680,19070680
004375,1112899,1112899
004392,735979,735979
004470,1703603,1703603
004539,1797258,1797258
004666,752276,752276
004863,19003644,19003644
005178,43013518,43013518
005229,19057607,19057607
005272,1503501,1503501
005321,19023508,19023508
005532,40168303,40168303
005563,1391248,1391248
005634,19056036,19056036
005639,43013540,43013540
005660,746821,746821
005760,964777,964777
005805,1036527,1036527
005826,904827,904827
005831,19014977,19014977
005896,1501700,1501700
006000,19049437,19056215
006027,19069104,19069104
006028,19056219,19056219
006169,42900105,42900105
006306,1525348,1525348
006598,701322,19056478
006678,40174659,40174659
006735,19002431,19002431
006799,40234793,40234793
006820,19018516,19056575
006848,19056579,19056580
007066,1346686,19056650
007100,1560278,19065813
007200,40228459,40228459
007313,19056737,19056737
007536,19078254,19078254
007603,923829,923829
007675,19035953,19035953
007706,19078288,19078288
007727,19056872,19056872
007777,1399177,1399177
007801,19018070,19018070
007873,906116,906116
007907,1836510,1836510
007917,19026448,19066565
007928,1716903,19054874
008036,40225159,40225159
008071,42707564,42707564
008138,19064698,19066604
008168,904251,904251
008294,19006951,19006951
008356,1102921,1102921
008583,908523,908523
008801,955641,955641
008937,35605341,35605341
009004,19079772,19079772
009093,19071184,19071184
009299,919532,919532
009380,19020019,19020019
009713,1106776,19102097
010019,42899026,42899026
010250,43532289,43532289
010707,43532055,43532055
010784,43013540,964288
012315,43013106,43013106
012596,37002688,37002688
012979,19058410,19058410
013519,40226579,40226579
013607,40230761,46274211
013801,35603019,35603018
014128,19018434,19018434
015602,19019417,19019417
015651,19045075,19045075
015713,40170475,40170475
015919,42900396,42900396
016050,1351935,46274289
016235,919010,919010
016321,42900467,42900467
016463,35603277,35605125
016632,919558,919558
016811,40163961,40163961
016948,1126872,1126872
017010,40170444,40170444
017103,1592513,1592513
017142,1593273,1593273
017220,1510627,1510627
017307,1311799,19051599
017436,793293,793295
018099,42800417,42898371
018188,19117912,1511234
018265,37498602,37498602
018293,37498969,37498970
018334,37499576,37499576
018491,37002890,37002889
018580,40238058,46274597
018818,701423,701502
018928,1758995,1758995
019156,1525546,1525546
019307,43014039,43014039
019895,966914,966914
020245,43012236,43012236
021186,46275433,46275433
021315,19045311,19045311
021483,40169234,40169234
021619,35602786,35602786
021724,40171658,40171658
022208,1181862,1181862
022346,36249642,36249642
022624,1734134,1734134
022737,19058283,19058283
023139,19134047,19134047
023144,19102195,19102195
023366,19007702,19007702
023400,40225984,40225984
023614,42800360,42800360
023717,40231529,40231529
024095,46287349,46287349
025180,1597772,1597772
025714,1511067,1511067
027546,40166540,40166540
029259,1326085,1326085
030277,1380129,1380129
030797,43014078,43014078
031024,40162287,40162287
034166,713852,713852
034340,19086341,19086341
036047,984237,984237
038085,40163799,40163799
039483,19019936,19019936
040118,1550775,1550775
040158,733531,733531
040267,952002,952002
040944,967309,967309
041055,19057662,19057662
041061,42709031,42709031
041142,725179,725179
041478,19029026,19029026
042851,19078014,19078014
042935,1718083,1718083
043537,1103353,1103353
043802,1552350,1552350
043814,40164405,40164405
044523,19091378,19091378
044563,1395599,1395599
044965,1525347,1525347
045649,37499102,37499102
046103,40237418,40237418
046244,40163468,40163468
046315,40237529,40237529
046826,40224753,40224753
047021,19073526,19073526
047075,40228097,40228097
047331,42899088,42899088
047431,40162522,40162522
047753,19106430,19106430
047810,790249,790249
047823,1305085,1305085
048073,40171396,40171396
048145,1398754,1398754
048720,1366486,1366486
048982,40172175,40172175
049008,19123506,19123506
050069,1351158,1351158
050100,19079589,19079589
050606,43012430,43012430
051040,1351218,1351218
051198,1154577,1154577
051879,19099692,19099692
052031,1135359,1135359
052080,40163928,40163928
052746,19102220,19102220
052993,40226107,40226107
053493,919003,919003
053742,40241529,40241529
057935,40161368,40161368
057987,19112665,19112665
058014,993586,993586
058310,1742291,1742291
059082,974677,974677
059428,1396707,1396707
059511,19112951,19112951
059749,902762,902762
059766,40224277,40224277
059874,19074848,19074848
059877,35604068,35604068
060271,19122405,19122405
060415,40233282,40233282
060441,46275495,46275495
060533,40162618,40162618
060643,19124256,19124256
060956,1551010,1551010
060957,1551042,1551042
061452,42902016,42902016
061717,19020398,19020398
061746,1194535,1194535
062239,42801270,42801270
063180,19127430,19127430
063446,789883,789883
063584,1361056,1361056
063593,46233999,46233999
063637,907208,907208
063736,1593112,1593112
063752,19129826,19129826
063945,42901870,42901870
064037,40164152,40164152
064149,40171653,40171653
064259,789877,789877
064575,35606564,35606564
064576,35606566,35606566
064804,793589,793589
064812,37498988,37498988
065004,19132181,19132181
065054,19135594,19135594
065152,974860,974860
065367,40163617,40163617
065709,19006474,19006474
065757,19072176,19072176
065929,40167016,40167016
065978,35606533,35606533
065999,19129711,19129711
066166,40220474,40220474
066450,35606167,35606167
066661,46275858,46275858
066988,40234877,40234877
067017,40239441,40239441
067281,40170172,40170172
067336,40237037,40237037
067683,40242515,40242515
067702,40242749,40242749
068007,40244139,40244139
068305,1750297,1750297
068427,44818446,44818446
069202,42799833,42799833
069756,42874238,42874238
070076,42707352,42707352
070675,40235966,40235966
071207,19072176,19072176
071290,44785108,44785108
071324,43560518,43560518
071344,43560435,43560435
071382,43525771,43525771
071602,1718765,1718765
071617,19059628,19059628
071639,987187,987187
072219,44816244,44816244
072266,44816254,44816254
072811,45777069,45777069
072957,45774801,45774801
072962,45775405,45775405
073153,1559853,1559853
073312,45892712,45892712
073403,46233945,46233945
073426,45892088,45892088
073428,45892084,45892084
073469,45892139,45892139
074591,40232182,40232182
074708,1718311,1718311
075163,35605747,35605747
075177,35604265,35604265
075714,36249514,36249514
076096,40220524,40220524
076339,40220917,40220917
076539,40220432,40220432
076737,40170440,40170440
077096,1592896,1592896
077195,1593078,1593078
077207,1593459,1593459
077262,1593471,1593471
077350,1594046,1594046
077499,1592786,1592786
077588,1592762,1592762
077751,792415,792415
077901,792941,792941
078056,963900,963900
078183,964080,964080
078368,42899453,42899453
078456,35605844,35605844
078720,35201971,35201971
079287,1355552,1355552
080275,37499750,37499750
080364,37499754,37499754
080710,37499838,37499838
080832,1396448,1396448
080922,37499540,37499540
080945,37499613,37499613
081292,40161351,40161351
081364,37002858,37002858
082160,780216,780216
082299,1537633,1537633
082445,1758808,1758808
082711,19057781,19057781
082835,702327,702327
082943,702655,702655
083234,742181,742181
083323,40078315,40078315
083501,780310,780310
083882,742038,742038
084101,1302207,1302207
084193,747721,747721
084597,747733,747733
084683,37355101,37355101
085091,19045674,19045674
085100,746274,746274
085103,42608979,42608979
085195,1525531,1525531
085288,746614,746614
085596,42609010,42609010
085598,42608857,42608857
085606,42608865,42608865
085964,1734285,1734285
087484,37355085,37355085
087693,36026840,36026840
088131,1734562,1734562
088238,37355160,37355160
088310,37355186,37355186
088349,1302322,1302322
088453,701953,701953
000082,19079730,19079730
000385,40165767,40165767
000413,40167091,40167091
000454,19126352,19126352
000621,1360421,19135853
000758,977968,977968
000788,993631,993631
000909,1502855,19052613
000912,1361128,1361128
000982,42799461,42799461
001341,732893,19069001
001464,781039,781039
001467,708298,19026555
001537,1110727,19004266
001607,1036059,1036059
001738,19001653,19055131
001797,704053,19132944
001820,1143374,1143374
001836,1150362,1150362
001855,1314002,1314002
001938,1036690,1036690
001966,19018384,19018384
001970,989957,989957
001983,1000995,1000995
002013,1593071,1593071
002019,976778,976778
002085,1310149,19011033
002148,975125,19069072
002152,975125,19055140
002171,920458,19018609
002388,1180182,19125096
002411,19026750,19026750
002520,43013540,43013540
002629,19023184,19023184
002695,1717327,19026513
002811,1836241,1836241
002870,19135789,19135789
002904,902950,902950
002905,19135816,19135816
003258,19018978,19018978
003379,951237,19132901
003396,909358,19018229
003459,40234201,19018513
003523,1110410,19055333
003656,742655,742655
003824,40165805,40165805
003901,778353,778353
003953,40162658,40162658
003967,19018550,19018550
003989,19091472,19091472
004018,1373225,1373225
004054,19072931,19072931
004096,19091830,19123917
004135,1307046,19000867
004338,1112896,1112896
004402,40227608,40227608
004412,1750928,19101598
004443,19018934,19018934
004564,702691,702691
004566,702689,702689
004613,755695,755695
004669,19050123,19050123
004951,905151,905151
005039,1301152,1301152
005085,43532905,43532905
005128,19068261,19068261
005156,735538,735538
005176,19060391,19060391
005180,19082847,19082847
005282,19015225,19015225
005285,19028044,19028044
005298,19135828,19135828
005350,19041813,19041813
005386,19015533,19113064
005641,957394,957394
005891,46287505,46287505
005958,19016072,19016072
006174,19010875,19010875
006184,19029068,19029068
006188,19034280,19056285
006209,19057397,19057397
006291,906973,906973
006398,19088167,19056403
006544,43011962,43011962
006556,1325125,1325125
006635,1501501,1501501
006749,1551101,1551101
006842,1123904,19056577
007002,43012408,43012408
007026,757627,757627
007126,19079956,19079956
007234,42898551,42898551
007249,19006877,19006877
007256,1154161,1154161
007267,1309098,1309098
007312,943634,19056736
007493,19019131,19011092
007530,43013660,43013660
007564,920623,920623
007644,42899832,42899832
007865,19082894,19082894
007876,19067081,19067081
008045,40240845,40240845
008127,19067085,19067085
008177,19078166,19078166
008264,19080226,19072121
008310,19033280,19033280
008395,19133716,19133716
008469,19071188,19071188
008528,19079524,19079524
008639,19106606,19106606
008673,42898867,42898867
008683,42900093,42900093
008705,715259,715259
008789,1344909,1344909
008968,35605338,35605338
